match_id,external_id,league_id,league,season,status,latency_ms,updated
7127,192312,39,Premier League,2015,API_OK,176.8,True
7128,192309,39,Premier League,2015,API_OK,154.2,True
7129,192310,39,Premier League,2015,API_OK,155.5,True
7130,192311,39,Premier League,2015,API_OK,156.9,True
7131,192314,39,Premier League,2015,API_OK,161.3,True
7132,192315,39,Premier League,2015,API_OK,161.2,True
7133,192316,39,Premier League,2015,API_OK,154.7,True
7134,192317,39,Premier League,2015,API_OK,162.6,True
7135,192322,39,Premier League,2015,API_OK,154.7,True
7136,192319,39,Premier League,2015,API_OK,157.5,True
7137,192318,39,Premier League,2015,API_OK,154.2,True
7138,192320,39,Premier League,2015,API_OK,153.3,True
7139,192321,39,Premier League,2015,API_OK,154.1,True
7140,192323,39,Premier League,2015,API_OK,154.7,True
7141,192325,39,Premier League,2015,API_OK,153.2,True
7142,192324,39,Premier League,2015,API_OK,157.4,True
7143,192326,39,Premier League,2015,API_OK,161.3,True
7144,192327,39,Premier League,2015,API_OK,154.0,True
7145,192329,39,Premier League,2015,API_OK,155.2,True
7146,192333,39,Premier League,2015,API_OK,154.0,True
7147,192328,39,Premier League,2015,API_OK,153.5,True
7148,192331,39,Premier League,2015,API_OK,154.0,True
7149,192330,39,Premier League,2015,API_OK,157.4,True
7150,192332,39,Premier League,2015,API_OK,159.0,True
7151,192334,39,Premier League,2015,API_OK,155.7,True
7152,192335,39,Premier League,2015,API_OK,154.3,True
7153,192336,39,Premier League,2015,API_OK,155.5,True
7154,192337,39,Premier League,2015,API_OK,153.3,True
7155,192342,39,Premier League,2015,API_OK,156.6,True
7156,192341,39,Premier League,2015,API_OK,155.2,True
7157,192339,39,Premier League,2015,API_OK,157.4,True
7158,192340,39,Premier League,2015,API_OK,153.2,True
7159,192338,39,Premier League,2015,API_OK,156.6,True
7160,192343,39,Premier League,2015,NO_DATA,161.5,False
7161,192344,39,Premier League,2015,API_OK,158.0,True
7162,192345,39,Premier League,2015,API_OK,155.1,True
7163,192346,39,Premier League,2015,API_OK,156.0,True
