match_id,external_id,league_id,league,season,status,latency_ms,updated
43333,831664,128,Argentina Primera División,2022,API_OK,188.4,True
43334,831665,128,Argentina Primera División,2022,API_OK,164.0,True
43335,831666,128,Argentina Primera División,2022,API_OK,163.4,True
43336,831667,128,Argentina Primera División,2022,API_OK,160.4,True
43337,831668,128,Argentina Primera División,2022,API_OK,158.8,True
43338,831669,128,Argentina Primera División,2022,API_OK,157.2,True
43339,831670,128,Argentina Primera División,2022,API_OK,162.4,True
43340,831671,128,Argentina Primera División,2022,API_OK,165.4,True
43341,831672,128,Argentina Primera División,2022,API_OK,160.2,True
43342,831673,128,Argentina Primera División,2022,API_OK,162.9,True
43343,831674,128,Argentina Primera División,2022,API_OK,159.9,True
43344,831675,128,Argentina Primera División,2022,API_OK,160.9,True
43345,831676,128,Argentina Primera División,2022,API_OK,157.8,True
43346,831677,128,Argentina Primera División,2022,API_OK,162.8,True
43347,831678,128,Argentina Primera División,2022,API_OK,160.1,True
43348,831679,128,Argentina Primera División,2022,API_OK,158.6,True
43349,831680,128,Argentina Primera División,2022,API_OK,160.8,True
43350,831682,128,Argentina Primera División,2022,API_OK,160.8,True
43351,831681,128,Argentina Primera División,2022,API_OK,158.6,True
43352,831683,128,Argentina Primera División,2022,API_OK,159.7,True
43353,831684,128,Argentina Primera División,2022,API_OK,159.0,True
43354,831685,128,Argentina Primera División,2022,API_OK,158.0,True
43355,831686,128,Argentina Primera División,2022,API_OK,161.8,True
43356,831687,128,Argentina Primera División,2022,API_OK,157.2,True
43357,831689,128,Argentina Primera División,2022,API_OK,163.3,True
43358,831688,128,Argentina Primera División,2022,API_OK,157.4,True
43359,831690,128,Argentina Primera División,2022,API_OK,154.9,True
43360,831691,128,Argentina Primera División,2022,API_OK,159.0,True
43361,831692,128,Argentina Primera División,2022,API_OK,162.4,True
43362,831693,128,Argentina Primera División,2022,API_OK,158.3,True
43363,831694,128,Argentina Primera División,2022,API_OK,160.2,True
43364,831695,128,Argentina Primera División,2022,API_OK,157.9,True
43365,831696,128,Argentina Primera División,2022,API_OK,158.8,True
43366,831697,128,Argentina Primera División,2022,API_OK,162.0,True
43367,831698,128,Argentina Primera División,2022,API_OK,163.3,True
43368,831700,128,Argentina Primera División,2022,API_OK,157.9,True
43369,831699,128,Argentina Primera División,2022,API_OK,160.8,True
43370,831701,128,Argentina Primera División,2022,API_OK,158.6,True
43371,831703,128,Argentina Primera División,2022,API_OK,158.1,True
43372,831702,128,Argentina Primera División,2022,API_OK,159.4,True
43373,831704,128,Argentina Primera División,2022,API_OK,159.3,True
43374,831705,128,Argentina Primera División,2022,API_OK,158.3,True
43375,831718,128,Argentina Primera División,2022,API_OK,158.6,True
43376,831712,128,Argentina Primera División,2022,API_OK,158.7,True
43377,831706,128,Argentina Primera División,2022,API_OK,201.9,True
43378,831716,128,Argentina Primera División,2022,API_OK,158.7,True
43379,831714,128,Argentina Primera División,2022,API_OK,162.8,True
43380,831715,128,Argentina Primera División,2022,API_OK,158.3,True
43381,831717,128,Argentina Primera División,2022,API_OK,159.2,True
43382,831719,128,Argentina Primera División,2022,API_OK,158.8,True
