league_id,league_name,country,season,total_missing,sampled,api_ok,partial,no_data,error,coverage_pct,avg_latency_ms,decision
242,Ecuador Liga Pro,Ecuador,2022,242,100,60,1,39,0,61.0,162.2,HOLD
