match_id,external_id,league_id,league,season,status,latency_ms,updated
32756,564260,253,MLS,2020,API_OK,179.7,True
32757,564261,253,MLS,2020,API_OK,155.9,True
32758,564262,253,MLS,2020,API_OK,156.5,True
32759,564263,253,MLS,2020,API_OK,161.6,True
32760,564265,253,MLS,2020,API_OK,154.8,True
32761,564264,253,MLS,2020,API_OK,155.4,True
32762,564266,253,MLS,2020,API_OK,158.0,True
32763,564267,253,MLS,2020,API_OK,155.9,True
32764,564268,253,MLS,2020,API_OK,156.0,True
32765,564269,253,MLS,2020,API_OK,155.6,True
32766,564270,253,MLS,2020,API_OK,157.8,True
32767,564271,253,MLS,2020,API_OK,161.0,True
32768,564272,253,MLS,2020,API_OK,155.7,True
32769,564273,253,MLS,2020,API_OK,156.4,True
32770,564274,253,MLS,2020,API_OK,156.4,True
32771,564275,253,MLS,2020,API_OK,156.3,True
32772,564276,253,MLS,2020,API_OK,154.6,True
32773,564277,253,MLS,2020,API_OK,156.5,True
32774,564278,253,MLS,2020,API_OK,154.6,True
32775,564279,253,MLS,2020,API_OK,159.6,True
32776,564280,253,MLS,2020,API_OK,157.4,True
32777,564281,253,MLS,2020,API_OK,157.2,True
32778,564282,253,MLS,2020,API_OK,167.2,True
32779,564283,253,MLS,2020,API_OK,156.2,True
32780,564284,253,MLS,2020,API_OK,155.8,True
32781,564285,253,MLS,2020,API_OK,155.1,True
32782,566024,253,MLS,2020,NO_DATA,155.4,False
32783,566026,253,MLS,2020,API_OK,154.9,True
32784,566027,253,MLS,2020,API_OK,155.2,True
32785,566030,253,MLS,2020,API_OK,155.9,True
32786,566031,253,MLS,2020,API_OK,156.4,True
32787,566032,253,MLS,2020,API_OK,155.6,True
32788,566033,253,MLS,2020,NO_DATA,156.0,False
32789,566034,253,MLS,2020,API_OK,154.4,True
32790,566029,253,MLS,2020,API_OK,156.1,True
32791,566035,253,MLS,2020,API_OK,158.8,True
32792,566036,253,MLS,2020,API_OK,155.7,True
32793,568062,253,MLS,2020,API_OK,155.2,True
32794,566039,253,MLS,2020,API_OK,157.7,True
32795,566051,253,MLS,2020,API_OK,165.7,True
32796,566042,253,MLS,2020,NO_DATA,174.5,False
32797,566043,253,MLS,2020,API_OK,157.3,True
32798,566041,253,MLS,2020,API_OK,161.7,True
32799,566045,253,MLS,2020,API_OK,155.4,True
32800,566046,253,MLS,2020,API_OK,164.8,True
32801,566044,253,MLS,2020,API_OK,161.8,True
32802,566047,253,MLS,2020,API_OK,157.5,True
32803,566048,253,MLS,2020,API_OK,155.1,True
32804,566049,253,MLS,2020,API_OK,157.9,True
32805,568063,253,MLS,2020,API_OK,155.3,True
32806,566054,253,MLS,2020,API_OK,178.5,True
32807,569662,253,MLS,2020,API_OK,156.3,True
32808,569663,253,MLS,2020,API_OK,158.1,True
32809,566055,253,MLS,2020,API_OK,156.0,True
32810,566056,253,MLS,2020,API_OK,159.3,True
32811,566057,253,MLS,2020,API_OK,157.4,True
32812,566058,253,MLS,2020,API_OK,156.4,True
32813,566059,253,MLS,2020,API_OK,156.0,True
32814,566060,253,MLS,2020,API_OK,164.4,True
32815,568064,253,MLS,2020,API_OK,157.3,True
32816,566061,253,MLS,2020,API_OK,158.0,True
32817,566062,253,MLS,2020,API_OK,156.3,True
32818,572442,253,MLS,2020,API_OK,155.9,True
32819,572443,253,MLS,2020,API_OK,160.2,True
32820,572444,253,MLS,2020,API_OK,156.9,True
32822,572446,253,MLS,2020,API_OK,371.8,True
32823,572447,253,MLS,2020,API_OK,158.7,True
32826,573999,253,MLS,2020,API_OK,155.0,True
32828,574715,253,MLS,2020,API_OK,156.8,True
32829,574716,253,MLS,2020,API_OK,155.5,True
32830,578071,253,MLS,2020,API_OK,157.2,True
32831,578072,253,MLS,2020,API_OK,156.2,True
32832,583654,253,MLS,2020,API_OK,155.6,True
32833,588591,253,MLS,2020,API_OK,155.6,True
32834,588592,253,MLS,2020,API_OK,159.1,True
32835,589001,253,MLS,2020,API_OK,159.2,True
32836,588593,253,MLS,2020,API_OK,156.1,True
32837,588598,253,MLS,2020,API_OK,156.3,True
32838,588594,253,MLS,2020,API_OK,156.3,True
32839,588596,253,MLS,2020,API_OK,259.4,True
32840,588595,253,MLS,2020,API_OK,156.0,True
32841,588597,253,MLS,2020,API_OK,156.5,True
32842,589002,253,MLS,2020,API_OK,162.9,True
32843,588600,253,MLS,2020,API_OK,158.4,True
32844,588599,253,MLS,2020,API_OK,155.1,True
32845,588601,253,MLS,2020,API_OK,154.7,True
32846,588602,253,MLS,2020,API_OK,159.3,True
32847,588603,253,MLS,2020,API_OK,154.8,True
32848,588604,253,MLS,2020,API_OK,156.1,True
32849,588606,253,MLS,2020,API_OK,157.6,True
32850,588608,253,MLS,2020,API_OK,155.7,True
32851,588607,253,MLS,2020,API_OK,158.1,True
32852,589003,253,MLS,2020,API_OK,157.9,True
32853,588609,253,MLS,2020,API_OK,157.5,True
32854,588610,253,MLS,2020,API_OK,156.6,True
32855,589004,253,MLS,2020,API_OK,155.5,True
32856,588616,253,MLS,2020,API_OK,157.6,True
32857,588618,253,MLS,2020,API_OK,156.9,True
32858,588619,253,MLS,2020,API_OK,155.4,True
32859,588617,253,MLS,2020,API_OK,159.7,True
32860,588620,253,MLS,2020,API_OK,155.9,True
32861,588621,253,MLS,2020,API_OK,157.1,True
32862,588622,253,MLS,2020,API_OK,157.0,True
32863,588615,253,MLS,2020,API_OK,169.7,True
32864,588623,253,MLS,2020,API_OK,158.2,True
32865,588624,253,MLS,2020,API_OK,156.5,True
32866,588625,253,MLS,2020,API_OK,159.0,True
32867,589005,253,MLS,2020,API_OK,157.0,True
32868,588627,253,MLS,2020,API_OK,155.3,True
32869,588629,253,MLS,2020,API_OK,158.1,True
32870,588628,253,MLS,2020,API_OK,218.2,True
32871,588626,253,MLS,2020,API_OK,156.6,True
32872,588630,253,MLS,2020,API_OK,155.9,True
32873,588631,253,MLS,2020,API_OK,156.2,True
32874,588632,253,MLS,2020,API_OK,156.1,True
32875,588633,253,MLS,2020,API_OK,156.1,True
32876,588634,253,MLS,2020,API_OK,159.8,True
32877,588636,253,MLS,2020,API_OK,157.3,True
32878,588635,253,MLS,2020,API_OK,157.1,True
32879,588644,253,MLS,2020,API_OK,155.5,True
32880,588638,253,MLS,2020,API_OK,158.5,True
32881,589006,253,MLS,2020,API_OK,155.2,True
32882,588639,253,MLS,2020,API_OK,154.5,True
32883,588641,253,MLS,2020,API_OK,155.9,True
32884,588640,253,MLS,2020,API_OK,159.5,True
32885,588642,253,MLS,2020,API_OK,156.9,True
32886,588643,253,MLS,2020,API_OK,163.9,True
32887,588645,253,MLS,2020,API_OK,158.1,True
32888,588646,253,MLS,2020,API_OK,155.6,True
32889,588647,253,MLS,2020,API_OK,156.5,True
32890,588637,253,MLS,2020,API_OK,154.7,True
32891,588648,253,MLS,2020,API_OK,156.3,True
32892,589007,253,MLS,2020,API_OK,157.2,True
32893,588611,253,MLS,2020,API_OK,156.7,True
32894,588649,253,MLS,2020,API_OK,157.5,True
32895,588613,253,MLS,2020,API_OK,159.3,True
32896,588650,253,MLS,2020,API_OK,156.7,True
32897,588653,253,MLS,2020,API_OK,157.3,True
32898,588652,253,MLS,2020,API_OK,156.0,True
32899,588651,253,MLS,2020,API_OK,155.8,True
32900,588654,253,MLS,2020,API_OK,157.5,True
32901,588655,253,MLS,2020,API_OK,178.9,True
32902,588661,253,MLS,2020,API_OK,159.0,True
32903,588656,253,MLS,2020,API_OK,158.6,True
32904,588657,253,MLS,2020,API_OK,172.7,True
32905,588658,253,MLS,2020,API_OK,156.4,True
32906,589008,253,MLS,2020,API_OK,168.9,True
32907,588660,253,MLS,2020,API_OK,157.2,True
32908,588659,253,MLS,2020,API_OK,155.4,True
32909,588612,253,MLS,2020,API_OK,157.2,True
32910,588614,253,MLS,2020,API_OK,155.1,True
32911,589009,253,MLS,2020,API_OK,165.3,True
32912,628424,253,MLS,2020,API_OK,155.3,True
32913,628425,253,MLS,2020,API_OK,154.5,True
32914,628426,253,MLS,2020,API_OK,156.4,True
32915,628428,253,MLS,2020,API_OK,155.4,True
32916,628427,253,MLS,2020,API_OK,156.2,True
32917,628431,253,MLS,2020,API_OK,156.5,True
32918,628430,253,MLS,2020,API_OK,158.8,True
32919,628429,253,MLS,2020,API_OK,205.4,True
32920,628432,253,MLS,2020,API_OK,156.6,True
32921,628433,253,MLS,2020,API_OK,191.3,True
32922,628434,253,MLS,2020,API_OK,242.9,True
32923,628435,253,MLS,2020,API_OK,157.7,True
32924,628436,253,MLS,2020,API_OK,160.3,True
32925,628439,253,MLS,2020,API_OK,157.7,True
32926,628437,253,MLS,2020,API_OK,161.4,True
32927,628438,253,MLS,2020,API_OK,157.7,True
32928,628443,253,MLS,2020,API_OK,164.4,True
32929,628440,253,MLS,2020,API_OK,158.1,True
32930,628441,253,MLS,2020,API_OK,173.3,True
32931,628442,253,MLS,2020,API_OK,155.4,True
32932,628444,253,MLS,2020,API_OK,158.2,True
32933,628445,253,MLS,2020,API_OK,161.0,True
32934,628446,253,MLS,2020,API_OK,157.7,True
32935,628447,253,MLS,2020,API_OK,155.9,True
32936,628448,253,MLS,2020,API_OK,156.9,True
32937,628449,253,MLS,2020,API_OK,156.1,True
32938,628450,253,MLS,2020,API_OK,156.3,True
32939,628451,253,MLS,2020,API_OK,158.1,True
32940,628452,253,MLS,2020,API_OK,157.9,True
32941,628453,253,MLS,2020,API_OK,162.7,True
32942,628456,253,MLS,2020,API_OK,155.2,True
32943,628455,253,MLS,2020,API_OK,157.0,True
32944,628454,253,MLS,2020,API_OK,156.2,True
32945,628457,253,MLS,2020,API_OK,159.1,True
32946,628458,253,MLS,2020,API_OK,156.4,True
32947,628460,253,MLS,2020,API_OK,157.0,True
32948,628462,253,MLS,2020,API_OK,156.7,True
32949,628461,253,MLS,2020,API_OK,155.9,True
32950,634348,253,MLS,2020,API_OK,155.8,True
32951,634349,253,MLS,2020,API_OK,180.0,True
32952,634352,253,MLS,2020,API_OK,157.7,True
32953,634351,253,MLS,2020,API_OK,156.2,True
32954,634350,253,MLS,2020,API_OK,156.5,True
32955,634353,253,MLS,2020,API_OK,158.3,True
32956,634355,253,MLS,2020,API_OK,153.3,True
32957,634354,253,MLS,2020,API_OK,163.3,True
32958,634356,253,MLS,2020,API_OK,157.2,True
32959,634358,253,MLS,2020,API_OK,155.2,True
32960,634359,253,MLS,2020,API_OK,156.4,True
32961,634360,253,MLS,2020,API_OK,169.1,True
32962,634362,253,MLS,2020,API_OK,155.0,True
32963,634364,253,MLS,2020,API_OK,155.5,True
32964,634363,253,MLS,2020,API_OK,157.4,True
32965,634366,253,MLS,2020,API_OK,157.2,True
32966,634365,253,MLS,2020,API_OK,156.5,True
32967,634367,253,MLS,2020,API_OK,154.5,True
32968,634368,253,MLS,2020,API_OK,156.2,True
32969,634361,253,MLS,2020,API_OK,155.5,True
32970,634369,253,MLS,2020,API_OK,156.3,True
32971,634371,253,MLS,2020,API_OK,155.2,True
32972,634373,253,MLS,2020,API_OK,156.4,True
32973,634372,253,MLS,2020,API_OK,156.2,True
32974,634375,253,MLS,2020,API_OK,159.2,True
32975,634376,253,MLS,2020,API_OK,156.6,True
32976,634378,253,MLS,2020,API_OK,157.0,True
32977,634379,253,MLS,2020,API_OK,157.6,True
32978,634380,253,MLS,2020,API_OK,159.4,True
32979,634384,253,MLS,2020,API_OK,169.6,True
32980,634381,253,MLS,2020,API_OK,159.7,True
32981,634385,253,MLS,2020,API_OK,252.8,True
32982,634382,253,MLS,2020,API_OK,158.5,True
32983,634387,253,MLS,2020,API_OK,156.6,True
32984,634390,253,MLS,2020,API_OK,157.7,True
32985,634391,253,MLS,2020,API_OK,158.4,True
32986,634388,253,MLS,2020,API_OK,159.5,True
32987,634389,253,MLS,2020,API_OK,156.7,True
32988,634393,253,MLS,2020,API_OK,162.7,True
32989,634392,253,MLS,2020,API_OK,159.0,True
32990,634394,253,MLS,2020,API_OK,156.0,True
32991,634396,253,MLS,2020,API_OK,224.4,True
32992,634397,253,MLS,2020,API_OK,156.2,True
32993,634399,253,MLS,2020,API_OK,159.1,True
32994,634400,253,MLS,2020,API_OK,156.8,True
32995,634401,253,MLS,2020,API_OK,156.9,True
32996,634402,253,MLS,2020,API_OK,156.1,True
32997,634403,253,MLS,2020,API_OK,156.1,True
32998,634407,253,MLS,2020,API_OK,156.1,True
32999,634404,253,MLS,2020,API_OK,170.4,True
33000,634408,253,MLS,2020,API_OK,157.4,True
33001,634405,253,MLS,2020,API_OK,155.7,True
33002,634410,253,MLS,2020,API_OK,157.1,True
33003,634412,253,MLS,2020,API_OK,155.1,True
