match_id,external_id,league_id,league,season,status,latency_ms,updated
35094,327992,71,Brazil Serie A,2020,API_OK,189.4,True
35095,327991,71,Brazil Serie A,2020,API_OK,158.7,True
35096,327993,71,Brazil Serie A,2020,API_OK,158.9,True
35097,327985,71,Brazil Serie A,2020,API_OK,160.2,True
35098,327988,71,Brazil Serie A,2020,API_OK,157.6,True
35099,327990,71,Brazil Serie A,2020,API_OK,158.0,True
35100,328002,71,Brazil Serie A,2020,PARTIAL,156.7,True
35101,327998,71,Brazil Serie A,2020,API_OK,156.8,True
35102,327999,71,Brazil Serie A,2020,API_OK,157.4,True
35103,328001,71,Brazil Serie A,2020,API_OK,158.8,True
35104,328004,71,Brazil Serie A,2020,API_OK,157.5,True
35105,327995,71,Brazil Serie A,2020,API_OK,158.5,True
35106,328003,71,Brazil Serie A,2020,API_OK,159.9,True
35107,327997,71,Brazil Serie A,2020,API_OK,156.3,True
35108,328000,71,Brazil Serie A,2020,API_OK,164.6,True
35109,327996,71,Brazil Serie A,2020,API_OK,163.6,True
35110,328012,71,Brazil Serie A,2020,API_OK,173.3,True
35111,328010,71,Brazil Serie A,2020,API_OK,156.7,True
35112,328007,71,Brazil Serie A,2020,API_OK,157.0,True
35113,328009,71,Brazil Serie A,2020,API_OK,161.7,True
35114,328011,71,Brazil Serie A,2020,API_OK,159.3,True
35115,328006,71,Brazil Serie A,2020,API_OK,158.9,True
35116,328005,71,Brazil Serie A,2020,API_OK,165.0,True
35117,328013,71,Brazil Serie A,2020,API_OK,157.6,True
35118,328008,71,Brazil Serie A,2020,API_OK,156.9,True
35119,328014,71,Brazil Serie A,2020,API_OK,156.0,True
35120,328015,71,Brazil Serie A,2020,API_OK,162.1,True
35121,328018,71,Brazil Serie A,2020,API_OK,156.4,True
35122,328022,71,Brazil Serie A,2020,API_OK,160.3,True
35123,328020,71,Brazil Serie A,2020,API_OK,158.0,True
35124,328024,71,Brazil Serie A,2020,API_OK,158.9,True
35125,328016,71,Brazil Serie A,2020,API_OK,161.9,True
35126,328019,71,Brazil Serie A,2020,API_OK,157.8,True
35127,328021,71,Brazil Serie A,2020,API_OK,160.9,True
35128,328017,71,Brazil Serie A,2020,API_OK,157.2,True
35129,328023,71,Brazil Serie A,2020,API_OK,159.5,True
35130,328032,71,Brazil Serie A,2020,API_OK,158.4,True
35131,328030,71,Brazil Serie A,2020,API_OK,162.8,True
35132,328034,71,Brazil Serie A,2020,API_OK,160.6,True
35133,328025,71,Brazil Serie A,2020,API_OK,159.2,True
35134,328027,71,Brazil Serie A,2020,API_OK,159.4,True
35135,328026,71,Brazil Serie A,2020,API_OK,422.1,True
35136,328028,71,Brazil Serie A,2020,API_OK,157.6,True
35137,328033,71,Brazil Serie A,2020,API_OK,156.8,True
35138,328031,71,Brazil Serie A,2020,API_OK,197.7,True
35139,328087,71,Brazil Serie A,2020,API_OK,160.7,True
35140,328029,71,Brazil Serie A,2020,API_OK,158.4,True
35141,328036,71,Brazil Serie A,2020,API_OK,161.9,True
35142,328041,71,Brazil Serie A,2020,API_OK,157.5,True
35143,328035,71,Brazil Serie A,2020,API_OK,159.6,True
35144,328043,71,Brazil Serie A,2020,API_OK,157.7,True
35145,328037,71,Brazil Serie A,2020,API_OK,159.2,True
35146,328038,71,Brazil Serie A,2020,API_OK,164.0,True
35147,328042,71,Brazil Serie A,2020,API_OK,161.0,True
35148,328044,71,Brazil Serie A,2020,API_OK,158.8,True
35149,328045,71,Brazil Serie A,2020,API_OK,160.4,True
35150,328054,71,Brazil Serie A,2020,API_OK,158.8,True
35151,328051,71,Brazil Serie A,2020,API_OK,159.4,True
35152,328046,71,Brazil Serie A,2020,API_OK,157.3,True
35153,328052,71,Brazil Serie A,2020,API_OK,157.7,True
35154,328053,71,Brazil Serie A,2020,API_OK,157.6,True
35155,328047,71,Brazil Serie A,2020,API_OK,177.9,True
