match_id,external_id,league_id,league,season,status,latency_ms,updated
40992,570962,262,Mexico Liga MX,2020,API_OK,201.1,True
40993,570964,262,Mexico Liga MX,2020,API_OK,173.7,True
40994,570965,262,Mexico Liga MX,2020,API_OK,157.9,True
40995,569664,262,Mexico Liga MX,2020,API_OK,159.2,True
40996,569665,262,Mexico Liga MX,2020,API_OK,155.5,True
40997,570961,262,Mexico Liga MX,2020,API_OK,159.1,True
40998,569667,262,Mexico Liga MX,2020,API_OK,161.4,True
40999,570963,262,Mexico Liga MX,2020,API_OK,160.3,True
41000,569666,262,Mexico Liga MX,2020,API_OK,159.6,True
41001,569668,262,Mexico Liga MX,2020,API_OK,158.7,True
41002,569669,262,Mexico Liga MX,2020,API_OK,158.3,True
41003,569671,262,Mexico Liga MX,2020,API_OK,160.7,True
41004,569670,262,Mexico Liga MX,2020,API_OK,158.9,True
41005,569673,262,Mexico Liga MX,2020,API_OK,157.2,True
41006,569674,262,Mexico Liga MX,2020,API_OK,160.2,True
41007,569675,262,Mexico Liga MX,2020,API_OK,160.0,True
41008,569672,262,Mexico Liga MX,2020,API_OK,158.2,True
41009,569676,262,Mexico Liga MX,2020,API_OK,157.9,True
41010,569677,262,Mexico Liga MX,2020,API_OK,157.0,True
41011,569678,262,Mexico Liga MX,2020,API_OK,159.8,True
41012,569679,262,Mexico Liga MX,2020,API_OK,158.5,True
41013,569680,262,Mexico Liga MX,2020,API_OK,158.8,True
41014,569681,262,Mexico Liga MX,2020,API_OK,159.7,True
41015,569682,262,Mexico Liga MX,2020,API_OK,160.5,True
41016,569683,262,Mexico Liga MX,2020,API_OK,157.8,True
41017,569684,262,Mexico Liga MX,2020,API_OK,158.7,True
41018,569685,262,Mexico Liga MX,2020,API_OK,158.0,True
41019,569686,262,Mexico Liga MX,2020,API_OK,158.1,True
41020,569687,262,Mexico Liga MX,2020,API_OK,159.5,True
41021,569688,262,Mexico Liga MX,2020,API_OK,181.6,True
41022,569689,262,Mexico Liga MX,2020,API_OK,161.9,True
41023,569690,262,Mexico Liga MX,2020,API_OK,160.2,True
41024,569692,262,Mexico Liga MX,2020,API_OK,161.9,True
41025,569691,262,Mexico Liga MX,2020,API_OK,163.4,True
41026,569693,262,Mexico Liga MX,2020,API_OK,160.2,True
41027,569694,262,Mexico Liga MX,2020,API_OK,206.1,True
41028,569695,262,Mexico Liga MX,2020,API_OK,163.9,True
41029,569696,262,Mexico Liga MX,2020,API_OK,160.2,True
