league_id,league_name,country,season,total_missing,sampled,api_ok,partial,no_data,error,coverage_pct,avg_latency_ms,decision
61,Ligue 1,France,2021,402,50,50,0,0,0,100.0,162.7,GO
61,Ligue 1,France,2019,388,50,50,0,0,0,100.0,166.2,GO
61,Ligue 1,France,2017,382,50,50,0,0,0,100.0,156.5,GO
61,Ligue 1,France,2016,378,50,50,0,0,0,100.0,160.2,GO
61,Ligue 1,France,2018,369,50,50,0,0,0,100.0,158.2,GO
61,Ligue 1,France,2022,353,50,50,0,0,0,100.0,169.8,GO
61,Ligue 1,France,2020,260,50,50,0,0,0,100.0,157.7,GO
61,Ligue 1,France,2023,220,50,50,0,0,0,100.0,158.9,GO
61,Ligue 1,France,2015,190,50,50,0,0,0,100.0,159.0,GO
